popularity,original_title,director,runtime,genres,production_companies,release_date,vote_average,release_year,budget_adj,revenue_adj
1.125239,Anomalisa,Duke Johnson|Charlie Kaufman,90,Animation|Comedy|Drama|Romance,Starburns Industries,2015-12-30,6.7,2015,7359996.76160142,3458541.59824169
1.073349,Bone Tomahawk,S. Craig Zahler,132,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,2015-10-23,6.3,2015,1655999.27136032,
1.065888,Regression,Alejandro AmenÃ¡bar,106,Horror|Mystery|Thriller,The Weinstein Company|HimenÃ³ptero|First Generation Films|Mod Producciones|FilmNation Entertainment,2015-10-01,5.2,2015,,16257405.7667414
1.063055,Pawn Sacrifice,Edward Zwick,114,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,2015-09-16,6.6,2015,,
1.046518,The Man Who Knew Infinity,Matt Brown,108,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,2015-09-17,7.1,2015,,10554653.0359526
1.041922,Momentum,Stephen S. Campanelli,96,Thriller|Action,Thaba Media|Azari Media,2015-08-01,5.8,2015,18399991.9040035,
1.03839,The Diary of a Teenage Girl,Marielle Heller,102,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,2015-08-07,6.8,2015,1839999.19040035,1358841.24210985
1.036825,Pay the Ghost,Uli Edel,94,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,2015-09-16,5.3,2015,,
1.02762,The Voices,Marjane Satrapi,101,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,2015-02-06,6.0,2015,,
1.021441,Last Knights,Kazuaki Kiriya,115,Action|Adventure,Czech Anglo Productions|Luka Productions,2015-04-03,6.3,2015,,3352102.24507501
1.008474,Il racconto dei racconti,Matteo Garrone,125,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),2015-05-14,5.7,2015,11039995.1424021,
1.007054,Irrational Man,Woody Allen,95,Mystery|Drama,Sony Pictures|Gravier Productions,2015-07-17,6.1,2015,10119995.5472019,25199786.192094
0.973316,Queen of the Desert,Werner Herzog,128,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,2015-09-03,6.0,2015,13799993.9280026,
0.956096,Ricki and the Flash,Jonathan Demme,100,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,2015-07-10,5.5,2015,16559992.7136032,38019285.0315145
0.953647,Miss You Already,Catherine Hardwicke,112,Comedy|Drama|Romance,S Films|New Sparta Films,2015-09-12,7.2,2015,,
0.953046,Kung Fury,David Sandberg,31,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,2015-05-28,7.7,2015,579617.224968421,
0.950793,The Perfect Guy,David M. Rosenthal,100,Drama|Thriller,Screen Gems,2015-09-11,5.6,2015,11039995.1424021,55451294.7614303
0.938432,A Bigger Splash,Luca Guadagnino,120,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,2015-11-26,5.8,2015,,1781601.29609542
0.93762,While We're Young,Noah Baumbach,97,Drama|Comedy,Scott Rudin Productions|A24,2015-03-27,5.9,2015,9199995.95200178,6980483.12858742
0.927339,Get Hard,Etan Cohen,100,Comedy,Gary Sanchez Productions|Warner Bros.,2015-03-26,5.9,2015,36799983.8080071,97990493.6441828
0.91704,Kidnapping Mr. Heineken,Daniel Alfredson,95,Drama|Action|Crime|Thriller,Umedia|Informant Europe SPRL|European Film Company,2015-03-12,5.8,2015,,
0.913085,The Ridiculous 6,Frank Coraci,119,Comedy|Western,Happy Madison Productions,2015-12-11,4.8,2015,55199975.7120106,
0.90686,Kill Me Three Times,Kriv Stenders,90,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,2015-04-10,5.1,2015,,
0.906036,The 33,Patricia Riggen,120,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,2015-08-06,5.8,2015,22999989.8800044,22910495.0793821
0.898295999999999,Suffragette,Sarah Gavron,106,Drama|History,Ruby Films|PathÃ©|Film4,2015-10-16,7.1,2015,12879994.3328024,14722219.9222232
0.894477,45 Years,Andrew Haigh,95,Drama,The Bureau,2015-08-28,6.0,2015,,
0.880937999999999,We Are Your Friends,Max Joseph,96,Drama|Music|Romance,Working Title Films,2015-08-26,6.2,2015,5519997.57120106,10232318.2977799
0.880268,Barely Lethal,Kyle Newman,96,Adventure|Action|Comedy,A24,2015-04-30,5.5,2015,,5588.99754084108
0.874641,Macbeth,Justin Kurzel,113,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),2015-08-16,6.4,2015,,12137055.0996957
0.872149,Extraction,Steven C. Miller,83,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,2015-12-18,4.2,2015,,15432.9932094829
0.861179,Jenny's Wedding,Mary Agnes Donoghue,94,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,2015-07-31,5.2,2015,,
0.848748,Descendants,Kenny Ortega,112,Music|Action|Adventure|Comedy|Family,Walt Disney Television,2015-07-31,6.7,2015,,
0.843174,Tumbledown,Sean Mewshaw,105,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,2015-04-18,6.6,2015,,
0.842202,Far from the Madding Crowd,Thomas Vinterberg,119,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,2015-05-01,6.9,2015,,27811566.6029106
0.836940999999999,The End of the Tour,James Ponsoldt,106,Drama,A24,2015-07-31,7.3,2015,,2762652.06443309
0.832487,The Second Best Exotic Marigold Hotel,John Madden,122,Drama|Comedy,Participant Media|Fox Searchlight|Blueprint Pictures,2015-02-26,6.4,2015,9199995.95200178,79099969.9160132
0.829111,Little Boy,Alejandro Monteverde,106,Comedy|Drama|War,Metanoia Films,2015-04-23,7.1,2015,18399991.9040035,5906690.88105601
0.821443,LEGO DC Comics Super Heroes: Justice League vs. Bizarro League,Brandon Vietti,48,Action|Adventure|Animation|Family,Warner Bros. Animation,2015-02-10,6.4,2015,,
0.820691,Remember,Atom Egoyan,94,Drama|Thriller,Serendipity Point Films|Egoli Tossell Film AG,2015-10-23,7.7,2015,,1827684.9958186
0.814206,Aloha,Cameron Crowe,105,Adventure|Comedy|Romance,Columbia Pictures|Vinyl Films|Regency Enterprises|Sony Pictures Entertainment (SPE)|RatPac Entertainment,2015-05-27,5.2,2015,34039985.0224065,24150007.7739965
0.813893,Accidental Love,David O. Russell|Stephen Greene,100,Romance|Comedy,K. JAM Media,2015-02-10,3.6,2015,23919989.4752046,
0.810667,Halo: The Fall of Reach,Ian Kirby,67,Action|Animation|Science Fiction,343 Industries|The Sequence Group,2015-10-27,5.3,2015,,
0.795762,Our Brand Is Crisis,David Gordon Green,108,Drama|Comedy,Participant Media|Smokehouse Pictures,2015-09-11,5.7,2015,25759988.6656049,6442077.28548599
0.792471,Into the Forest,Patricia Rozema,101,Drama|Science Fiction,Rhombus Media|Bron Studios,2015-06-03,5.1,2015,,
0.787968999999999,The Invitation,Karyn Kusama,100,Thriller,Pandastorm Pictures,2015-03-13,6.4,2015,,213197.946192903
0.781809,The Benefactor,Andrew Renzi,90,Drama,KSM,2015-04-17,4.5,2015,,
0.773909,Open Season: Scared Silly,David Feiss,85,Animation|Comedy|Family|Adventure,Sony Pictures Animation,2015-12-31,5.6,2015,,
0.77107,Cop Car,Jon Watts,86,Thriller,Park Pictures|Audax Films|Dark Arts Film|End Cue,2015-08-07,5.5,2015,,123787.785533374
0.768138,Mojave,William Monahan,93,Thriller,Atlas Independent|Henceforth Pictures|Highland Film Group|MICA Entertainment,2015-04-18,4.3,2015,,
0.758133,Sleeping with Other People,Leslye Headland,100,Comedy,Sidney Kimmel Entertainment|Gary Sanchez Productions|IM Global,2015-06-26,6.2,2015,,2956985.41892641
0.747541,Forsaken,Jon Cassar,90,Western|Drama,Minds Eye Entertainment|Panacea Entertainment|Moving Pictures Media,2015-09-16,5.6,2015,10119995.5472019,
0.738404,Amy,Asif Kapadia,128,Documentary|Music,On The Corner Films|Universal Music,2015-07-03,7.5,2015,,7740089.0743608
0.7299,Madame Bovary,Sophie Barthes,118,Drama,A Company Filmproduktionsgesellschaft|Aleph Motion Pictures|Aden Film,2015-06-04,5.3,2015,,
0.719407,The Hallow,Corin Hardy,97,Fantasy|Horror,Prescience|Bord Scannan na hEireann / Irish Film Board|Fantastic Films|Altitude Film Entertainment|Occupant Entertainment,2015-11-06,4.9,2015,,
0.714131,Barbie in Princess Power,Zeke Norton,74,Family|Animation,Mattel Playground Productions,2015-01-29,5.5,2015,,
0.707355,Howl,Paul Hyett,89,Horror,Starchild Pictures,2015-10-01,4.9,2015,,
0.706023,Freeheld,Peter Sollett,103,Romance|Drama,Double Feature Films|Endgame Entertainment|High Frequency Entertainment,2015-10-02,7.1,2015,6439997.16640124,527467.967914094
0.701369999999999,Man Up,Ben Palmer,88,Romance|Comedy,Big Talk Productions|StudioCanal,2015-05-29,6.5,2015,,
0.699932,Love,Gaspar NoÃ©,134,Drama|Romance,Wild Bunch|Les CinÃ©mas de la Zone|Rectangle Productions|Scope Pictures|RT Features,2015-07-06,4.7,2015,2759998.78560053,639647.198555232
0.69957,Truth,James Vanderbilt,121,Drama,Echo Lake Entertainment|RatPac Entertainment|Mythology Entertainment (II),2015-09-12,6.4,2015,8831996.11392171,2338228.65117939
0.696184,Return to Sender,Fouad Mikati,95,Thriller,Voltage Pictures|Arrow Films|Boo Pictures,2015-05-31,5.0,2015,,
0.690479,Danny Collins,Dan Fogelman,107,Comedy|Drama|Music,Big Indie Pictures|ShivHans Pictures,2015-03-20,6.6,2015,9199995.95200178,9968887.45368952
0.689578999999999,Rock the Kasbah,Barry Levinson,100,Comedy|Music|War,Shangri-La Entertainment|QED International|Dune Films|Venture Forth,2015-10-22,5.1,2015,13799993.9280026,2779009.65723575
0.689571,Fathers and Daughters,Gabriele Muccino,116,Drama,Andrea Leone Films|Fear of God Films|Busted Shark Productions,2015-10-01,7.0,2015,2060799.09324839,
0.673792,"Hello, My Name Is Doris",Michael Showalter,95,Comedy|Drama|Romance,Red Crown Productions|Haven Entertainment,2015-11-27,6.6,2015,919999.595200178,13289393.2326669
0.669351,The Vatican Tapes,Mark Neveldine,91,Thriller|Horror,Lakeshore Entertainment|Lionsgate|H2F Entertainment|Pantelion Films,2015-07-24,4.5,2015,11959994.7376023,1641981.23752825
0.661471,99 Homes,Ramin Bahrani,112,Drama,Imagenation Abu Dhabi FZ|Hyde Park Entertainment|Broad Green Pictures|Noruz Films,2015-09-25,6.8,2015,7359996.76160142,1298972.2684522
0.661163,Hot Tub Time Machine 2,Steve Pink,93,Comedy,Paramount Pictures|Metro-Goldwyn-Mayer (MGM),2015-02-20,5.0,2015,12879994.3328024,11329473.9350314
0.654335,Knight of Cups,Terrence Malick,118,Romance|Drama,Waypoint Entertainment|Dogwood Films,2015-09-10,5.7,2015,,
0.654046,Manglehorn,David Gordon Green,97,Drama,Worldview Entertainment,2015-06-03,5.0,2015,3679998.38080071,131652.86207274
0.649628,Mississippi Grind,Ryan Fleck|Anna Boden,108,Drama,Electric City Entertainment|Sycamore Pictures|Gowanus Projections,2015-07-04,5.7,2015,,
0.644786,400 Days,Matt Osterman,91,Mystery|Science Fiction|Thriller,New Artists Alliance,2015-10-29,4.2,2015,,
0.640151,Lava,James Ford Murphy,7,Animation|Comedy|Family|Fantasy|Music,Pixar Animation Studios,2015-06-19,7.3,2015,,
0.638556999999999,Air,Christian Cantamessa,94,Thriller|Science Fiction,Automatik Entertainment|Circle of Confusion|Skybound Entertainment,2015-08-14,4.7,2015,,
0.633608,Riot,John Lyde,88,Action,Mainstay Productions,2015-09-27,5.0,2015,,
0.629560999999999,Septembers of Shiraz,Wayne Blair,110,Drama|Thriller,Eclectic pictures|AMBI Group,2015-09-15,5.9,2015,,
0.607124,Every Thing Will Be Fine,Wim Wenders,118,Drama,Neue Road Movies|Film i VÃ¤st|Montauk Productions|GÃ¶ta Film,2015-04-02,5.1,2015,,7391.27674783823
0.606113,Extinction,Miguel Ãngel Vivas,110,Drama|Horror|Science Fiction,Vaca Films|La Ferme! Productions|Laokoon Filmgroup|Ombra Films|TelefÃ³nica Studios,2015-08-07,5.3,2015,,
0.604928,The Childhood of a Leader,Brady Corbet,116,Mystery|Drama|Horror,Hepp Film|Bow and Arrow Entertainment|FilmTeam|Bron Capital Partners,2015-09-02,3.6,2015,,
0.602165,A Walk in the Woods,Ken Kwapis,104,Drama|Adventure|Comedy,Wildwood Enterprises|Route One Films,2015-09-02,5.4,2015,7359996.76160142,33111785.4708143
0.599751,Clown,Jon Watts,100,Horror,Zed Filmworks|Cross Creek Pictures|Vertebra Films|PS 260,2015-03-02,5.2,2015,,
0.599655,The Lazarus Effect,David Gelb,83,Thriller|Horror,Lionsgate|Blumhouse Productions|Chapter One Films,2015-01-29,4.9,2015,3035998.66416058,58981843.8079887
0.589472,Batman vs. Robin,Jay Oliva,72,Action|Adventure|Animation,Warner Bros. Animation|DC Entertainment,2015-04-14,6.8,2015,,
0.586735,Careful What You Wish For,Elizabeth Allen Rosenbaum,91,Thriller,Hyde Park Entertainment|Troika Pictures|Amasia Entertainment|Merced Media Partners|Roberi Media,2015-05-06,5.4,2015,7359996.76160142,
0.577814,Unfinished Business,Ken Scott,90,Comedy,Studio Babelsberg|Regency Enterprises|Escape Artists|New Regency Pictures,2015-03-05,4.9,2015,32199985.8320062,13276746.9182313
0.570743999999999,Lost River,Ryan Gosling,95,Fantasy|Thriller,Bold Films|Marc Platt Productions|Phantasma,2015-04-08,5.7,2015,1839999.19040035,41796.5016095392
0.569443,Cobain: Montage of Heck,Brett Morgen,132,Music|Documentary,HBO Documentary Films|Public Road Productions,2015-03-23,7.5,2015,,
0.561032,Hyena Road,Paul Gross,120,War|Drama,Rhombus Media|International Traders|Buffalo Gal Pictures|Whizbang Films|Triple 7 Films,2015-10-09,5.7,2015,,
0.560743999999999,Criminal Activities,Jackie Earle Haley,94,Thriller|Crime|Drama,NeeNee Productions|Capacity Pictures|May Day Movies,2015-11-20,5.9,2015,6439997.16640124,
0.560423,Life,Anton Corbijn,112,Drama,See-Saw Films,2015-07-24,5.9,2015,11039995.1424021,
0.553238,"McFarland, USA",Niki Caro,128,Drama,Walt Disney Pictures|Mayhem Pictures,2015-02-20,7.4,2015,,42053235.7765762
0.548586999999999,Backtrack,Michael Petroni,90,Horror|Mystery,Head Gear Films|Screen Australia|Metrol Technology|Bankside Films,2015-07-25,5.4,2015,,
0.547827,X+Y,Morgan Matthews,111,Drama,Original Pictures|Head Gear Films|Minnow Films,2015-03-13,6.0,2015,,
0.546458,Home Sweet Hell,Anthony Burns,98,Drama|Comedy,Darko Entertainment|Passcode Entertainment|Donnybrook4 Productions,2015-03-13,4.9,2015,2759998.78560053,
0.542568,Ooops! Noah is Gone...,Toby Genkel|Sean McCormack,85,Animation|Adventure|Comedy,Skyline Entertainment|Moetion Films|Ulysses Filmproduktion|Fabrique d'images,2015-04-09,5.7,2015,5519997.57120106,
0.5327,The Unspoken,Sheldon Wilson,90,Thriller|Horror,Lighthouse Pictures|Sapphire Fire Limited,2015-10-24,4.1,2015,,
0.532239,Hot Girls Wanted,Jill Bauer|Ronna Gradus,84,Documentary,Two to Tangle Productions,2015-05-29,5.9,2015,,
0.532205,The Gallows,Travis Cluff|Chris Lofing,87,Horror|Thriller,New Line Cinema|Blumhouse Productions|Management 360|Tremendum Pictures,2015-07-10,5.0,2015,91999.9595200178,39251239.9294544
0.52985,Dirty Weekend,Neil LaBute,93,Drama|Comedy,Horsethief Pictures,2015-09-04,4.8,2015,,
0.527957,I Spit on Your Grave III: Vengeance is Mine,R.D. Braunstein,91,Horror|Thriller,Cinetel Films,2015-10-09,5.0,2015,,
0.526642,Experimenter,Michael Almereyda,97,History|Drama,FJ Productions|BB Film Productions,2015-10-16,6.9,2015,,
0.524315,By the Sea,Angelina Jolie,122,Drama|Romance,Plan B Entertainment|Jolie Pas|Pellikola,2015-11-12,5.4,2015,9199995.95200178,3068131.49002214
0.52025,Woodlawn,Andrew Erwin|Jon Erwin,123,Drama,Sony Pictures,2015-10-16,6.8,2015,,
0.516954,The Hollow,Sheldon Wilson,90,Horror|TV Movie,Sonar Entertainment,2015-10-24,5.1,2015,,
0.515401,Visions,Kevin Greutert,80,Thriller|Horror,Blumhouse Productions|Chapter One Films,2015-08-28,5.5,2015,,
0.514735,Beyond the Mask,Chad Burns,103,Action,Burns Family Studios,2015-04-06,6.2,2015,,1137205.97962936
0.513386,I Am Here,Anders Morgenthaler,97,Drama|Thriller,Zentropa Entertainments,2015-06-12,4.0,2015,,
0.50732,Wild Horses,Robert Duvall,100,Crime|Drama,Patriot Pictures,2015-06-05,4.1,2015,,
0.504827999999999,Pressure,Ron Scalpello,91,Drama|Thriller,Isle of Man Film|Bigscope Films|Pinewood Pictures,2015-06-04,5.0,2015,,
0.502489,Hidden,Ross Duffer|Matt Duffer,83,Thriller|Horror,Primal Pictures|Warner Bros.,2015-09-15,6.5,2015,,
0.497265,Hell & Back,Tom Gianas|Ross Shuman,86,Fantasy|Comedy|Animation,Freestyle Releasing|ShadowMachine Films,2015-10-02,4.3,2015,,145146.496135541
0.486351,Robot Overlords,Jon Wright,90,Adventure|Science Fiction|Action,British Film Institute (BFI)|Northern Ireland Screen|Pinewood Studios|British Film Company|Tempo Productions Limited,2015-01-29,4.9,2015,19319991.4992037,
0.482422,The Man with the Iron Fists 2,Roel ReinÃ©,90,Action,Living Films|Arcade Pictures|Iron Fists,2015-03-10,4.7,2015,,
0.47784,LEGO DC Comics Super Heroes: Justice League: Attack of the Legion of Doom!,Rick Morales,67,Action|Adventure|Animation|Family,Warner Bros. Animation,2015-08-25,6.8,2015,,
0.475473,Spare Parts,Sean McNamara,83,Action|Drama|Family,Brookwell-McNamara Entertainment|Pantelion Film|Televisa|Circle of Confusion,2015-01-16,6.6,2015,,
0.474788,The World Made Straight,David Burris,119,Drama,Myriad Pictures|Dreambridge Films|Bifrost Pictures,2015-01-09,5.8,2015,,
0.474626,Last Shift,Anthony DiBlasi,88,Horror|Thriller,Skyra Entertainment,2015-10-06,5.6,2015,,
0.473344,Frankenstein,Bernard Rose,89,Horror|Thriller,Eclectic pictures|Summerstorm Entertainment|Bad Badger,2015-11-03,4.5,2015,,
0.471393,Cartel Land,Matthew Heineman,100,Drama|Documentary,The Documentary Group|Our Time Projects,2015-07-03,7.5,2015,,
0.471091,Superfast!,Jason Friedberg|Aaron Seltzer,99,Comedy,The Safran Company|3 in the Box,2015-03-05,4.4,2015,18399991.9040035,
0.470991,Moonwalkers,Antoine Bardou-Jacquet,107,Comedy,Nexus Factory|Partizan Films|Potemkin Productions,2015-03-14,6.0,2015,,
0.470124,Chi-Raq,Spike Lee,127,Music|Drama|Crime|Comedy,40 Acres & A Mule Filmworks|Amazon Studios,2015-12-04,5.9,2015,,
0.467556,Bad Asses on the Bayou,Craig Moss,85,Comedy|Action,Sense and Sensibility Ventures|Silver Nitrate,2015-03-06,5.8,2015,4875997.85456094,
0.465707,Strange Magic,Gary Rydstrom,99,Music|Animation|Family|Fantasy,Lucasfilm|Touchstone Pictures,2015-01-23,6.1,2015,,12515171.2533246
0.46209,Black or White,Mike Binder,121,Drama,Treehouse Pictures,2015-01-30,6.7,2015,8279996.3568016,19845485.1479865
0.459597,Dead Rising,Zach Lipovsky,118,Horror|Science Fiction,Di Bonaventura Pictures|Contradiction Films|Dead Rising Productions|Legendary Digital Media,2015-03-27,4.9,2015,,
0.454151,Deathgasm,Jason Lei Howden,86,Comedy|Horror,The New Zealand Film Commission|Timpson Films|MPI Media Group|Metalheads,2015-08-28,6.5,2015,,
0.452939,Justice League: Gods and Monsters,Sam Liu,76,Action|Animation|Fantasy,DC Comics|Warner Bros. Animation,2015-07-28,6.9,2015,,
0.450872,I Saw the Light,Marc Abraham,123,Drama|Music,Bron Studios|RatPac Entertainment,2015-09-11,5.6,2015,11959994.7376023,1515044.29338051
0.45016,Good Kill,Andrew Niccol,104,Action|Drama|Thriller,Voltage Pictures|Sobini Films|Dune Films,2015-04-09,5.7,2015,,291154.11189219
0.444265,Southbound,Roxanne Benjamin|David Bruckner|Patrick Horvath|Chad Villella|Matt Bettinelli-Olpin|Tyler Gillett|Justin Martinez|Radio Silence,89,Fantasy|Thriller|Horror|Science Fiction,Willowbrook Regent Films,2015-09-17,6.0,2015,,
0.444193,Star Trek: Renegades,Tim Russ,88,Action|Science Fiction|Adventure|Fantasy,ST Renegades,2015-08-01,4.1,2015,,
0.443525,The Boy,Craig Macneill,110,Thriller|Drama|Horror,Chiller Films|SpectreVision,2015-08-14,6.1,2015,,
